"","dataset","Method","Correlation","heritability","no_QTN","x_ordered","dataset_ordered"
"2743","test","mas_gblup",0.663867361391926,"0.75","25","25","test"
"2744","test","mas_gblup",0.813647741228534,"0.75","25","25","test"
"2745","test","mas_gblup",0.823223698861496,"0.75","25","25","test"
"2746","test","mas_gblup",0.887375356745448,"0.75","25","25","test"
"2747","test","mas_gblup",0.874109617336335,"0.75","25","25","test"
"2748","test","mas_gblup",0.897959135380646,"0.75","25","25","test"
"2749","test","mas_gblup",0.836228679528256,"0.75","25","25","test"
"2750","test","mas_gblup",0.827065363809257,"0.75","25","25","test"
"2751","test","mas_gblup",0.772644431244028,"0.75","25","25","test"
"2752","test","mas_gblup",0.930195311626149,"0.75","25","25","test"
"2753","test","mas_gblup",0.830070057309282,"0.75","25","25","test"
"2754","test","mas_gblup",0.826760918872965,"0.75","25","25","test"
"2755","test","mas_gblup",0.860492322959152,"0.75","25","25","test"
"2756","test","mas_gblup",0.875610641578603,"0.75","25","25","test"
"2757","test","mas_gblup",0.729497651013611,"0.75","25","25","test"
"2758","test","mas_gblup",0.84085607683583,"0.75","25","25","test"
"2759","test","mas_gblup",0.851866309029759,"0.75","25","25","test"
"2760","test","mas_gblup",0.758022021217838,"0.75","25","25","test"
"2761","train","gs",0.65465631701773,"0.75","25","25","train"
"2762","train","gs",0.524083405740738,"0.75","25","25","train"
"2763","train","gs",0.721570766435421,"0.75","25","25","train"
"2764","train","gs",0.648656802972137,"0.75","25","25","train"
"2765","train","gs",0.598216356373562,"0.75","25","25","train"
"2766","train","gs",0.456340357114445,"0.75","25","25","train"
"2767","train","gs",0.588155181807317,"0.75","25","25","train"
"2768","train","gs",0.501202128044159,"0.75","25","25","train"
"2769","train","gs",0.690149302101839,"0.75","25","25","train"
"2770","train","gs",0.475808816324824,"0.75","25","25","train"
"2771","train","gs",0.507667018684277,"0.75","25","25","train"
"2772","train","gs",0.619072554759124,"0.75","25","25","train"
"2773","train","gs",0.657435201128936,"0.75","25","25","train"
"2774","train","gs",0.585925512306887,"0.75","25","25","train"
"2775","train","gs",0.624753478363479,"0.75","25","25","train"
"2776","train","gs",0.67480810058765,"0.75","25","25","train"
"2777","train","gs",0.613584671242953,"0.75","25","25","train"
"2778","train","gs",0.457421525744948,"0.75","25","25","train"
"2779","train","gs",0.640564486598508,"0.75","25","25","train"
"2780","train","gs",0.326464308353703,"0.75","25","25","train"
"2781","train","gs",0.430500710918574,"0.75","25","25","train"
"2782","train","gs",0.612048568607337,"0.75","25","25","train"
"2783","train","gs",0.352990616395779,"0.75","25","25","train"
"2784","train","gs",0.624079600066504,"0.75","25","25","train"
"2785","train","gs",0.492034389873088,"0.75","25","25","train"
"2786","train","gs",0.487664186878411,"0.75","25","25","train"
"2787","train","gs",0.646475919685689,"0.75","25","25","train"
"2788","train","gs",0.376056185761314,"0.75","25","25","train"
"2789","train","gs",0.722455478474686,"0.75","25","25","train"
"2790","train","gs",0.79208695196774,"0.75","25","25","train"
"2791","test","gs",0.43269208796666,"0.75","25","25","test"
"2792","test","gs",0.274492159846145,"0.75","25","25","test"
"2793","test","gs",0.489221811393235,"0.75","25","25","test"
"2794","test","gs",0.414711133807869,"0.75","25","25","test"
"2795","test","gs",0.40803100149322,"0.75","25","25","test"
"2796","test","gs",0.301681908584685,"0.75","25","25","test"
"2797","test","gs",0.447531058439812,"0.75","25","25","test"
"2798","test","gs",0.41205456649576,"0.75","25","25","test"
"2799","test","gs",0.573709536967978,"0.75","25","25","test"
"2800","test","gs",0.315270835941178,"0.75","25","25","test"
"2801","test","gs",0.302579143949859,"0.75","25","25","test"
"2802","test","gs",0.260582007283475,"0.75","25","25","test"
"2803","test","gs",0.165354614477573,"0.75","25","25","test"
"2804","test","gs",0.239954320765817,"0.75","25","25","test"
"2805","test","gs",0.330807965696634,"0.75","25","25","test"
"2806","test","gs",0.257779488916138,"0.75","25","25","test"
"2807","test","gs",0.274770360147686,"0.75","25","25","test"
"2808","test","gs",0.217383422216382,"0.75","25","25","test"
"2809","test","gs",0.494437035474371,"0.75","25","25","test"
"2810","test","gs",0.354850732917154,"0.75","25","25","test"
"2811","test","gs",0.185864137843588,"0.75","25","25","test"
"2812","test","gs",0.455039430409242,"0.75","25","25","test"
"2813","test","gs",0.278497301589412,"0.75","25","25","test"
"2814","test","gs",0.444373220013033,"0.75","25","25","test"
"2815","test","gs",0.265323681652761,"0.75","25","25","test"
"2816","test","gs",0.326929995306916,"0.75","25","25","test"
"2817","test","gs",0.161205560595556,"0.75","25","25","test"
"2818","test","gs",0.249698534710673,"0.75","25","25","test"
"2819","test","gs",0.566875550219491,"0.75","25","25","test"
"2820","test","gs",0.608126949911553,"0.75","25","25","test"
"2821","train","svm",0.521309304024311,"0.75","25","25","train"
"2822","train","svm",0.500778545668399,"0.75","25","25","train"
"2823","train","svm",0.51636315916213,"0.75","25","25","train"
"2824","train","svm",0.496714479754308,"0.75","25","25","train"
"2825","train","svm",0.523871342055154,"0.75","25","25","train"
"2826","train","svm",0.612032175073407,"0.75","25","25","train"
"2827","train","svm",0.593748917053158,"0.75","25","25","train"
"2828","train","svm",0.580531344850521,"0.75","25","25","train"
"2829","train","svm",0.530450011965965,"0.75","25","25","train"
"2830","train","svm",0.607325558238741,"0.75","25","25","train"
"2831","train","svm",0.569666099242326,"0.75","25","25","train"
"2832","train","svm",0.445196197233219,"0.75","25","25","train"
"2833","train","svm",0.503724848578099,"0.75","25","25","train"
"2834","train","svm",0.509835615545393,"0.75","25","25","train"
"2835","train","svm",0.511287059009308,"0.75","25","25","train"
"2836","train","svm",0.557987197291463,"0.75","25","25","train"
"2837","train","svm",0.597607718232036,"0.75","25","25","train"
"2838","train","svm",0.557146491946833,"0.75","25","25","train"
"2839","train","svm",0.521363165966845,"0.75","25","25","train"
"2840","train","svm",0.536657493510705,"0.75","25","25","train"
"2841","train","svm",0.675186040727322,"0.75","25","25","train"
"2842","train","svm",0.54811570250789,"0.75","25","25","train"
"2843","train","svm",0.63022328893222,"0.75","25","25","train"
"2844","train","svm",0.551787488543591,"0.75","25","25","train"
"2845","train","svm",0.519987454577499,"0.75","25","25","train"
"2846","train","svm",0.613399372652503,"0.75","25","25","train"
"2847","train","svm",0.520920722757956,"0.75","25","25","train"
"2848","train","svm",0.556887704038635,"0.75","25","25","train"
"2849","train","svm",0.465654658685841,"0.75","25","25","train"
"2850","train","svm",0.568663331713321,"0.75","25","25","train"
"2851","test","svm",0.337726527446288,"0.75","25","25","test"
"2852","test","svm",0.307617173409102,"0.75","25","25","test"
"2853","test","svm",0.13544141085623,"0.75","25","25","test"
"2854","test","svm",0.287652182775735,"0.75","25","25","test"
"2855","test","svm",0.331899801231336,"0.75","25","25","test"
"2856","test","svm",0.376032307193145,"0.75","25","25","test"
"2857","test","svm",0.493536662121061,"0.75","25","25","test"
"2858","test","svm",0.42666347328481,"0.75","25","25","test"
"2859","test","svm",0.206630307467217,"0.75","25","25","test"
"2860","test","svm",0.446101971027547,"0.75","25","25","test"
"2861","test","svm",0.187455407674997,"0.75","25","25","test"
"2862","test","svm",0.29773840604875,"0.75","25","25","test"
"2863","test","svm",0.242518404470167,"0.75","25","25","test"
"2864","test","svm",0.30723126834137,"0.75","25","25","test"
"2865","test","svm",0.126143233260388,"0.75","25","25","test"
"2866","test","svm",0.314834335783825,"0.75","25","25","test"
"2867","test","svm",0.20742908291753,"0.75","25","25","test"
"2868","test","svm",0.247894360121801,"0.75","25","25","test"
"2869","test","svm",0.159939855449205,"0.75","25","25","test"
"2870","test","svm",0.503502647884334,"0.75","25","25","test"
"2871","test","svm",0.534363759779632,"0.75","25","25","test"
"2872","test","svm",0.346205548489021,"0.75","25","25","test"
"2873","test","svm",0.469134270868244,"0.75","25","25","test"
"2874","test","svm",0.335248056863886,"0.75","25","25","test"
"2875","test","svm",0.359094473318456,"0.75","25","25","test"
"2876","test","svm",0.303094646883702,"0.75","25","25","test"
"2877","test","svm",0.110928181425443,"0.75","25","25","test"
"2878","test","svm",0.403656623702939,"0.75","25","25","test"
"2879","test","svm",0.174211450871777,"0.75","25","25","test"
"2880","test","svm",0.419038911698971,"0.75","25","25","test"
"2881","train","mas_glm",0.715576111446688,"0.75","50","50","train"
"2882","train","mas_glm",0.677853873720571,"0.75","50","50","train"
"2883","train","mas_glm",0.732636837355813,"0.75","50","50","train"
"2884","train","mas_glm",0.775572093081901,"0.75","50","50","train"
"2885","train","mas_glm",0.615674540919347,"0.75","50","50","train"
"2886","train","mas_glm",0.697953072015732,"0.75","50","50","train"
"2887","train","mas_glm",0.504322001642431,"0.75","50","50","train"
"2888","train","mas_glm",0.680444808241778,"0.75","50","50","train"
"2889","train","mas_glm",0.492801493721738,"0.75","50","50","train"
"2890","train","mas_glm",0.643238491785177,"0.75","50","50","train"
"2891","train","mas_glm",0.60096060419521,"0.75","50","50","train"
"2892","train","mas_glm",0.618010548621762,"0.75","50","50","train"
"2893","train","mas_glm",0.774498891555967,"0.75","50","50","train"
"2894","train","mas_glm",0.752102072143703,"0.75","50","50","train"
"2895","train","mas_glm",0.706074150599635,"0.75","50","50","train"
"2896","train","mas_glm",0.618272515411411,"0.75","50","50","train"
"2897","train","mas_glm",0.779742027868779,"0.75","50","50","train"
"2898","train","mas_glm",0.507237054463469,"0.75","50","50","train"
"2899","train","mas_glm",0.706327900066193,"0.75","50","50","train"
"2900","train","mas_glm",0.723038298348681,"0.75","50","50","train"
"2901","train","mas_glm",0.694983702552196,"0.75","50","50","train"
"2902","train","mas_glm",0.574485719387206,"0.75","50","50","train"
"2903","train","mas_glm",0.806629754553413,"0.75","50","50","train"
"2904","train","mas_glm",0.622206182493737,"0.75","50","50","train"
"2905","train","mas_glm",0.774211627686142,"0.75","50","50","train"
"2906","train","mas_glm",0.721771684759005,"0.75","50","50","train"
"2907","train","mas_glm",0.771009110863633,"0.75","50","50","train"
"2908","train","mas_glm",0.664861363313028,"0.75","50","50","train"
"2909","train","mas_glm",0.773068401706524,"0.75","50","50","train"
"2910","train","mas_glm",0.643347906127665,"0.75","50","50","train"
"2911","test","mas_glm",0.664416888779485,"0.75","50","50","test"
"2912","test","mas_glm",0.705397531501731,"0.75","50","50","test"
"2913","test","mas_glm",0.724884913887157,"0.75","50","50","test"
"2914","test","mas_glm",0.722013607653223,"0.75","50","50","test"
"2915","test","mas_glm",0.386736712224326,"0.75","50","50","test"
"2916","test","mas_glm",0.670289441928263,"0.75","50","50","test"
"2917","test","mas_glm",0.315202112549844,"0.75","50","50","test"
"2918","test","mas_glm",0.56107072249993,"0.75","50","50","test"
"2919","test","mas_glm",0.195215674295976,"0.75","50","50","test"
"2920","test","mas_glm",0.440172817126733,"0.75","50","50","test"
"2921","test","mas_glm",0.510169177042441,"0.75","50","50","test"
"2922","test","mas_glm",0.457495150893374,"0.75","50","50","test"
"2923","test","mas_glm",0.795022314378803,"0.75","50","50","test"
"2924","test","mas_glm",0.653443119176643,"0.75","50","50","test"
"2925","test","mas_glm",0.637842439916023,"0.75","50","50","test"
"2926","test","mas_glm",0.565009656783458,"0.75","50","50","test"
"2927","test","mas_glm",0.796831855694451,"0.75","50","50","test"
"2928","test","mas_glm",0.226802274365627,"0.75","50","50","test"
"2929","test","mas_glm",0.60844865140444,"0.75","50","50","test"
"2930","test","mas_glm",0.511541761340457,"0.75","50","50","test"
"2931","test","mas_glm",0.619776107849053,"0.75","50","50","test"
"2932","test","mas_glm",0.464662392477915,"0.75","50","50","test"
"2933","test","mas_glm",0.714569417927646,"0.75","50","50","test"
"2934","test","mas_glm",0.417960542681243,"0.75","50","50","test"
"2935","test","mas_glm",0.763992188219954,"0.75","50","50","test"
"2936","test","mas_glm",0.67599419113997,"0.75","50","50","test"
"2937","test","mas_glm",0.752925612005181,"0.75","50","50","test"
"2938","test","mas_glm",0.61006197703893,"0.75","50","50","test"
"2939","test","mas_glm",0.760409438846789,"0.75","50","50","test"
"2940","test","mas_glm",0.679523871393114,"0.75","50","50","test"
"2941","train","mas_gblup",0.805440586118828,"0.75","50","50","train"
"2942","train","mas_gblup",0.797243024596154,"0.75","50","50","train"
"2943","train","mas_gblup",0.857094421549403,"0.75","50","50","train"
"2944","train","mas_gblup",0.834349864382004,"0.75","50","50","train"
"2945","train","mas_gblup",0.820610223629757,"0.75","50","50","train"
"2946","train","mas_gblup",0.831453056113897,"0.75","50","50","train"
"2947","train","mas_gblup",0.83958111939991,"0.75","50","50","train"
"2948","train","mas_gblup",0.831678669374962,"0.75","50","50","train"
"2949","train","mas_gblup",0.834556994644888,"0.75","50","50","train"
"2950","train","mas_gblup",0.748720904149576,"0.75","50","50","train"
"2951","train","mas_gblup",0.860265968210616,"0.75","50","50","train"
"2952","train","mas_gblup",0.835080210544689,"0.75","50","50","train"
"2953","train","mas_gblup",0.853426763724122,"0.75","50","50","train"
"2954","train","mas_gblup",0.809852984852646,"0.75","50","50","train"
"2955","train","mas_gblup",0.852243694942291,"0.75","50","50","train"
"2956","train","mas_gblup",0.806337857864013,"0.75","50","50","train"
"2957","train","mas_gblup",0.867975637382908,"0.75","50","50","train"
"2958","train","mas_gblup",0.798236569077972,"0.75","50","50","train"
"2959","train","mas_gblup",0.853161367100874,"0.75","50","50","train"
"2960","train","mas_gblup",0.843974300427429,"0.75","50","50","train"
"2961","train","mas_gblup",0.802576762162187,"0.75","50","50","train"
"2962","train","mas_gblup",0.775613470936018,"0.75","50","50","train"
"2963","train","mas_gblup",0.878037843748203,"0.75","50","50","train"
"2964","train","mas_gblup",0.825724842831481,"0.75","50","50","train"
"2965","train","mas_gblup",0.823005138124931,"0.75","50","50","train"
"2966","train","mas_gblup",0.856150129029526,"0.75","50","50","train"
"2967","train","mas_gblup",0.851814263630345,"0.75","50","50","train"
"2968","train","mas_gblup",0.821416779450105,"0.75","50","50","train"
"2969","train","mas_gblup",0.882717335266237,"0.75","50","50","train"
"2970","train","mas_gblup",0.827915991144835,"0.75","50","50","train"
"2971","test","mas_gblup",0.702795054814915,"0.75","50","50","test"
"2972","test","mas_gblup",0.772414416828619,"0.75","50","50","test"
"2973","test","mas_gblup",0.777637742948516,"0.75","50","50","test"
"2974","test","mas_gblup",0.755985492968586,"0.75","50","50","test"
"2975","test","mas_gblup",0.606589272983477,"0.75","50","50","test"
"2976","test","mas_gblup",0.706514454187298,"0.75","50","50","test"
"2977","test","mas_gblup",0.60506123593412,"0.75","50","50","test"
"2978","test","mas_gblup",0.641970449149192,"0.75","50","50","test"
"2979","test","mas_gblup",0.488982059471222,"0.75","50","50","test"
"2980","test","mas_gblup",0.488640580283352,"0.75","50","50","test"
"2981","test","mas_gblup",0.640173385142198,"0.75","50","50","test"
"2982","test","mas_gblup",0.622342492652046,"0.75","50","50","test"
"2983","test","mas_gblup",0.841127930132562,"0.75","50","50","test"
"2984","test","mas_gblup",0.695121350088325,"0.75","50","50","test"
"2985","test","mas_gblup",0.745160782962417,"0.75","50","50","test"
"2986","test","mas_gblup",0.69445043907184,"0.75","50","50","test"
"2987","test","mas_gblup",0.840852827392173,"0.75","50","50","test"
"2988","test","mas_gblup",0.383942643402234,"0.75","50","50","test"
"2989","test","mas_gblup",0.71653021027951,"0.75","50","50","test"
"2990","test","mas_gblup",0.630026401809382,"0.75","50","50","test"
"2991","test","mas_gblup",0.680119348083583,"0.75","50","50","test"
"2992","test","mas_gblup",0.616609147707871,"0.75","50","50","test"
"2993","test","mas_gblup",0.757757719643737,"0.75","50","50","test"
"2994","test","mas_gblup",0.528960336063518,"0.75","50","50","test"
"2995","test","mas_gblup",0.764414436149709,"0.75","50","50","test"
"2996","test","mas_gblup",0.766389573401734,"0.75","50","50","test"
"2997","test","mas_gblup",0.790040936366203,"0.75","50","50","test"
"2998","test","mas_gblup",0.696497862937479,"0.75","50","50","test"
"2999","test","mas_gblup",0.802121542795588,"0.75","50","50","test"
"3000","test","mas_gblup",0.783511290430601,"0.75","50","50","test"
"3001","train","gs",0.268022753245893,"0.75","50","50","train"
"3002","train","gs",0.320830649811545,"0.75","50","50","train"
"3003","train","gs",0.542096085607534,"0.75","50","50","train"
"3004","train","gs",0.698840696198777,"0.75","50","50","train"
"3005","train","gs",0.642137727758508,"0.75","50","50","train"
"3006","train","gs",0.352359304451171,"0.75","50","50","train"
"3007","train","gs",0.552438483245076,"0.75","50","50","train"
"3008","train","gs",0.594841723883087,"0.75","50","50","train"
"3009","train","gs",0.704942061243607,"0.75","50","50","train"
"3010","train","gs",0.715205457421461,"0.75","50","50","train"
"3011","train","gs",0.569367718234608,"0.75","50","50","train"
"3012","train","gs",0.354321138168411,"0.75","50","50","train"
"3013","train","gs",0.615965170938259,"0.75","50","50","train"
"3014","train","gs",0.365338890253854,"0.75","50","50","train"
"3015","train","gs",0.407993786752394,"0.75","50","50","train"
"3016","train","gs",0.747441821763613,"0.75","50","50","train"
"3017","train","gs",0.601334203689216,"0.75","50","50","train"
"3018","train","gs",0.580674995821744,"0.75","50","50","train"
"3019","train","gs",0.476505264796427,"0.75","50","50","train"
"3020","train","gs",0.680880468066071,"0.75","50","50","train"
"3021","train","gs",0.682206064983546,"0.75","50","50","train"
"3022","train","gs",0.471613325343232,"0.75","50","50","train"
"3023","train","gs",0.383885797666385,"0.75","50","50","train"
"3024","train","gs",0.590996927569672,"0.75","50","50","train"
"3025","train","gs",0.680920145452245,"0.75","50","50","train"
"3026","train","gs",0.588826352209092,"0.75","50","50","train"
"3027","train","gs",0.492518736331692,"0.75","50","50","train"
"3028","train","gs",0.172406728035784,"0.75","50","50","train"
"3029","train","gs",0.190676906955919,"0.75","50","50","train"
"3030","train","gs",0.645437981450066,"0.75","50","50","train"
"3031","test","gs",0.176127071025459,"0.75","50","50","test"
"3032","test","gs",0.198968949761085,"0.75","50","50","test"
"3033","test","gs",0.313071439839665,"0.75","50","50","test"
"3034","test","gs",0.485371646084802,"0.75","50","50","test"
"3035","test","gs",0.319060643835754,"0.75","50","50","test"
"3036","test","gs",0.157963428104935,"0.75","50","50","test"
"3037","test","gs",0.265668855071411,"0.75","50","50","test"
"3038","test","gs",0.37530921632825,"0.75","50","50","test"
"3039","test","gs",0.301536479872514,"0.75","50","50","test"
"3040","test","gs",0.421410344468675,"0.75","50","50","test"
"3041","test","gs",0.276245862604327,"0.75","50","50","test"
"3042","test","gs",0.141239813564053,"0.75","50","50","test"
"3043","test","gs",0.521218959736664,"0.75","50","50","test"
"3044","test","gs",0.206402455330017,"0.75","50","50","test"
"3045","test","gs",0.160782768713974,"0.75","50","50","test"
"3046","test","gs",0.623873055670984,"0.75","50","50","test"
"3047","test","gs",0.476318747922192,"0.75","50","50","test"
"3048","test","gs",0.335626278702364,"0.75","50","50","test"
"3049","test","gs",0.36034030551273,"0.75","50","50","test"
"3050","test","gs",0.519831989080031,"0.75","50","50","test"
"3051","test","gs",0.343602236251459,"0.75","50","50","test"
"3052","test","gs",0.388813624960818,"0.75","50","50","test"
"3053","test","gs",0.168913617700656,"0.75","50","50","test"
"3054","test","gs",0.380753497574974,"0.75","50","50","test"
"3055","test","gs",0.411147638891684,"0.75","50","50","test"
"3056","test","gs",0.515363770683646,"0.75","50","50","test"
"3057","test","gs",0.261053105790448,"0.75","50","50","test"
"3058","test","gs",0.126433825563229,"0.75","50","50","test"
"3059","test","gs",0.31507776790002,"0.75","50","50","test"
"3060","test","gs",0.515971162743353,"0.75","50","50","test"
"3061","train","svm",0.568897951951053,"0.75","50","50","train"
"3062","train","svm",0.562656404928217,"0.75","50","50","train"
"3063","train","svm",0.502280179471969,"0.75","50","50","train"
"3064","train","svm",0.487743997203878,"0.75","50","50","train"
"3065","train","svm",0.432302937674183,"0.75","50","50","train"
"3066","train","svm",0.530591591307568,"0.75","50","50","train"
"3067","train","svm",0.566395995821842,"0.75","50","50","train"
"3068","train","svm",0.475223308002949,"0.75","50","50","train"
"3069","train","svm",0.539881429832061,"0.75","50","50","train"
"3070","train","svm",0.486693421156921,"0.75","50","50","train"
"3071","train","svm",0.521409170844856,"0.75","50","50","train"
"3072","train","svm",0.623540040254758,"0.75","50","50","train"
"3073","train","svm",0.473212577157918,"0.75","50","50","train"
"3074","train","svm",0.592478356080365,"0.75","50","50","train"
"3075","train","svm",0.56021069210296,"0.75","50","50","train"
"3076","train","svm",0.456297687005063,"0.75","50","50","train"
"3077","train","svm",0.499869850820412,"0.75","50","50","train"
"3078","train","svm",0.558172675447966,"0.75","50","50","train"
"3079","train","svm",0.500645148396075,"0.75","50","50","train"
"3080","train","svm",0.460877690879157,"0.75","50","50","train"
"3081","train","svm",0.48993397181779,"0.75","50","50","train"
"3082","train","svm",0.527000604995531,"0.75","50","50","train"
"3083","train","svm",0.58810906496549,"0.75","50","50","train"
"3084","train","svm",0.551306754848705,"0.75","50","50","train"
"3085","train","svm",0.477562313324268,"0.75","50","50","train"
"3086","train","svm",0.584833513952641,"0.75","50","50","train"
"3087","train","svm",0.477107190852936,"0.75","50","50","train"
"3088","train","svm",0.690441675285216,"0.75","50","50","train"
"3089","train","svm",0.60061402917737,"0.75","50","50","train"
"3090","train","svm",0.499647889221209,"0.75","50","50","train"
"3091","test","svm",0.496514892549406,"0.75","50","50","test"
"3092","test","svm",0.555675694681992,"0.75","50","50","test"
"3093","test","svm",0.298187655464937,"0.75","50","50","test"
"3094","test","svm",0.186357263987216,"0.75","50","50","test"
"3095","test","svm",0.188252448328483,"0.75","50","50","test"
"3096","test","svm",0.444789140876232,"0.75","50","50","test"
"3097","test","svm",0.433108062470772,"0.75","50","50","test"
"3098","test","svm",0.18016341464715,"0.75","50","50","test"
"3099","test","svm",0.111189213527175,"0.75","50","50","test"
"3100","test","svm",0.283486702438863,"0.75","50","50","test"
"3101","test","svm",0.333525895671096,"0.75","50","50","test"
"3102","test","svm",0.414981937611933,"0.75","50","50","test"
"3103","test","svm",0.306284018767494,"0.75","50","50","test"
"3104","test","svm",0.529990046039215,"0.75","50","50","test"
"3105","test","svm",0.273326532912875,"0.75","50","50","test"
"3106","test","svm",0.330815759103159,"0.75","50","50","test"
"3107","test","svm",0.390801618808427,"0.75","50","50","test"
"3108","test","svm",0.282534689072651,"0.75","50","50","test"
"3109","test","svm",0.255380557816604,"0.75","50","50","test"
"3110","test","svm",0.106560450790466,"0.75","50","50","test"
"3111","test","svm",0.200368358417291,"0.75","50","50","test"
"3112","test","svm",0.376721219491156,"0.75","50","50","test"
"3113","test","svm",0.311393531367368,"0.75","50","50","test"
"3114","test","svm",0.268349148397946,"0.75","50","50","test"
"3115","test","svm",0.368341503740319,"0.75","50","50","test"
"3116","test","svm",0.475385087270666,"0.75","50","50","test"
"3117","test","svm",0.467830185825636,"0.75","50","50","test"
"3118","test","svm",0.53242723275242,"0.75","50","50","test"
"3119","test","svm",0.530139776611947,"0.75","50","50","test"
"3120","test","svm",0.430453379648746,"0.75","50","50","test"
"3121","train","mas_glm",0.339587889554119,"0.75","100","100","train"
"3122","train","mas_glm",0.473909106576596,"0.75","100","100","train"
"3123","train","mas_glm",0.607971956170796,"0.75","100","100","train"
"3124","train","mas_glm",0.518025794415487,"0.75","100","100","train"
"3125","train","mas_glm",0.480359746729641,"0.75","100","100","train"
"3126","train","mas_glm",0.611257743607645,"0.75","100","100","train"
"3127","train","mas_glm",0.387100152751683,"0.75","100","100","train"
"3128","train","mas_glm",0.627441179451188,"0.75","100","100","train"
"3129","train","mas_glm",0.661987086477767,"0.75","100","100","train"
"3130","train","mas_glm",0.37413860981174,"0.75","100","100","train"
"3131","train","mas_glm",0.569269456923393,"0.75","100","100","train"
"3132","train","mas_glm",0.341437960260668,"0.75","100","100","train"
"3133","train","mas_glm",0.319427436699428,"0.75","100","100","train"
"3134","train","mas_glm",0.441093698178772,"0.75","100","100","train"
"3135","train","mas_glm",0.492527297693158,"0.75","100","100","train"
"3136","train","mas_glm",0.426297954384216,"0.75","100","100","train"
"3137","train","mas_glm",0.358223752866059,"0.75","100","100","train"
"3138","train","mas_glm",0.514554276446299,"0.75","100","100","train"
"3139","train","mas_glm",0.626693328138772,"0.75","100","100","train"
"3140","train","mas_glm",0.387629252085541,"0.75","100","100","train"
"3141","train","mas_glm",0.583680576314218,"0.75","100","100","train"
"3142","train","mas_glm",0.643015418179757,"0.75","100","100","train"
"3143","train","mas_glm",0.643067343644821,"0.75","100","100","train"
"3144","train","mas_glm",0.322179061503126,"0.75","100","100","train"
"3145","train","mas_glm",0.467061971849538,"0.75","100","100","train"
"3146","train","mas_glm",0.348375968077183,"0.75","100","100","train"
"3147","train","mas_glm",0.671401652013306,"0.75","100","100","train"
"3148","train","mas_glm",0.510584969922065,"0.75","100","100","train"
"3149","train","mas_glm",0.439297058572003,"0.75","100","100","train"
"3150","train","mas_glm",0.553336029108033,"0.75","100","100","train"
"3151","test","mas_glm",0.225318674171575,"0.75","100","100","test"
"3152","test","mas_glm",0.177802958614287,"0.75","100","100","test"
"3153","test","mas_glm",0.490303423977478,"0.75","100","100","test"
"3154","test","mas_glm",0.373804700752385,"0.75","100","100","test"
"3155","test","mas_glm",0.442831286217927,"0.75","100","100","test"
"3156","test","mas_glm",0.473741529803723,"0.75","100","100","test"
"3157","test","mas_glm",0.471242829297376,"0.75","100","100","test"
"3158","test","mas_glm",0.523951525703548,"0.75","100","100","test"
"3159","test","mas_glm",0.550222209987349,"0.75","100","100","test"
"3160","test","mas_glm",0.26100096024437,"0.75","100","100","test"
"3161","test","mas_glm",0.47931619422609,"0.75","100","100","test"
"3162","test","mas_glm",0.253215290107412,"0.75","100","100","test"
"3163","test","mas_glm",0.29381168150655,"0.75","100","100","test"
"3164","test","mas_glm",0.528151595353733,"0.75","100","100","test"
"3165","test","mas_glm",0.419649583993088,"0.75","100","100","test"
"3166","test","mas_glm",0.391278569347906,"0.75","100","100","test"
"3167","test","mas_glm",0.440055710689309,"0.75","100","100","test"
"3168","test","mas_glm",0.441814678616661,"0.75","100","100","test"
"3169","test","mas_glm",0.299467597745856,"0.75","100","100","test"
"3170","test","mas_glm",0.416993510977929,"0.75","100","100","test"
"3171","test","mas_glm",0.446323381985872,"0.75","100","100","test"
"3172","test","mas_glm",0.654824643026115,"0.75","100","100","test"
"3173","test","mas_glm",0.442969668481083,"0.75","100","100","test"
"3174","test","mas_glm",0.266496084941059,"0.75","100","100","test"
"3175","test","mas_glm",0.481214772765475,"0.75","100","100","test"
"3176","test","mas_glm",0.155075654176732,"0.75","100","100","test"
"3177","test","mas_glm",0.594626410661681,"0.75","100","100","test"
"3178","test","mas_glm",0.295712833994549,"0.75","100","100","test"
"3179","test","mas_glm",0.402396602184242,"0.75","100","100","test"
"3180","test","mas_glm",0.335074050561646,"0.75","100","100","test"
"3181","train","mas_gblup",0.803176708477169,"0.75","100","100","train"
"3182","train","mas_gblup",0.683392843122227,"0.75","100","100","train"
"3183","train","mas_gblup",0.859652814659089,"0.75","100","100","train"
"3184","train","mas_gblup",0.696516389574464,"0.75","100","100","train"
"3185","train","mas_gblup",0.803330549852439,"0.75","100","100","train"
"3186","train","mas_gblup",0.824144392183917,"0.75","100","100","train"
"3187","train","mas_gblup",0.819069399846808,"0.75","100","100","train"
"3188","train","mas_gblup",0.841449126928599,"0.75","100","100","train"
"3189","train","mas_gblup",0.820203233929225,"0.75","100","100","train"
"3190","train","mas_gblup",0.749829332910886,"0.75","100","100","train"
"3191","train","mas_gblup",0.855808342169565,"0.75","100","100","train"
"3192","train","mas_gblup",0.824104097633864,"0.75","100","100","train"
"3193","train","mas_gblup",0.762634564194329,"0.75","100","100","train"
"3194","train","mas_gblup",0.826143343143382,"0.75","100","100","train"
"3195","train","mas_gblup",0.799376214938971,"0.75","100","100","train"
"3196","train","mas_gblup",0.76340823475081,"0.75","100","100","train"
"3197","train","mas_gblup",0.804221390304467,"0.75","100","100","train"
